Position,"Track Name",Artist,Streams,URL
1,"What Do You Mean?","Justin Bieber",3223,https://open.spotify.com/track/1ds2QsfhAAfRiaFMGDzrdb
2,"How Deep Is Your Love","Calvin Harris",2471,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
3,"Can't Feel My Face","The Weeknd",2377,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
4,"The Hills","The Weeknd",2185,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
5,"Sugar (feat. Francesco Yates)","Robin Schulz",2104,https://open.spotify.com/track/3NFuE3uDOr6QUw9UZ9HzKo
6,"Lean On (feat. MØ & DJ Snake)","Major Lazer",2049,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
7,"Good For You","Selena Gomez",1972,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
8,"Cool for the Summer","Demi Lovato",1620,https://open.spotify.com/track/1KK0j3djUgx5tuOMwesdAT
9,"Drag Me Down","One Direction",1552,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i
10,"Locked Away","R. City",1500,https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN
11,"For A Better Day",Avicii,1466,https://open.spotify.com/track/2u5B53qh8UGDnPcdJATcDl
12,"Where Are Ü Now (with Justin Bieber)","Jack Ü",1461,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
13,"Love Myself","Hailee Steinfeld",1407,https://open.spotify.com/track/0xCmwofyCiXdhoBsMSNj2w
14,Photograph,"Ed Sheeran",1386,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
15,"Ain't Nobody (Loves Me Better)","Felix Jaehn",1370,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB
16,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis",1365,https://open.spotify.com/track/0lLDaAdXcjOQ7Mf2NXzXay
17,"Waiting For Love",Avicii,1248,https://open.spotify.com/track/5eCgNATwXgRc4mZx9NymGJ
18,"Here for You",Kygo,1182,https://open.spotify.com/track/7vqUr6K2Js9Paq4kdNSOm6
19,"Hotline Bling",Drake,1168,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
20,"Omen - Radio Edit",Disclosure,1144,https://open.spotify.com/track/3jEPu6FD1icy9cLllhB2XK
21,"Reality - Radio Edit","Lost Frequencies",1113,https://open.spotify.com/track/5kZRoc6Gz7u5eu4a0YM2LS
22,"Ghost Town","Adam Lambert",1073,https://open.spotify.com/track/44aN5xKL3kGHvQ5bXVk6B8
23,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",1029,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
24,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)","Flo Rida",1025,https://open.spotify.com/track/2S5LNtRVRPbXk01yRQ14sZ
