Position,"Track Name",Artist,Streams,URL
1,"One Dance",Drake,4153,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
2,"This Is What You Came For","Calvin Harris",4009,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
3,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",3988,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
4,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",3023,https://open.spotify.com/track/1MtUq6Wp1eQ8PC6BbPCj8P
5,Sex,"Cheat Codes",2976,https://open.spotify.com/track/5ZEM9j0jrFr5RdHEbl2MYV
6,Panda,Desiigner,2800,https://open.spotify.com/track/275a9yzwGB6ncAW4SxY7q3
7,"No Money",Galantis,2656,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
8,"Cheap Thrills",Sia,2644,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
9,"Don't Let Me Down","The Chainsmokers",2642,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK
10,"Fast Car - Radio Edit","Jonas Blue",2431,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
11,"Work from Home","Fifth Harmony",2192,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
12,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",2042,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk
13,Gold,Kiiara,2027,https://open.spotify.com/track/6ZSO7kPn8IMJFymyticbJO
14,"Never Be Like You (feat. Kai)",Flume,2007,https://open.spotify.com/track/47zREtxQZ3cHHIZwUQnuuN
15,"Too Good",Drake,1980,https://open.spotify.com/track/11KJSRSgaDxqydKYiD2Jew
16,"Into You","Ariana Grande",1965,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0
17,"Cake By The Ocean",DNCE,1943,https://open.spotify.com/track/2Aa1wE8ofs2tu59TOQrZKW
18,Middle,"DJ Snake",1838,https://open.spotify.com/track/2Fn3coxd0xAZ09JtrgcgHa
19,Close,"Nick Jonas",1801,https://open.spotify.com/track/4Zpe9VME8DiFjLdqSqPRoZ
20,"i hate u, i love u (feat. olivia o'brien)",gnash,1777,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
21,"Needed Me",Rihanna,1776,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
22,"This One's For You (feat. Zara Larsson) - Official Song UEFA EURO 2016","David Guetta",1752,https://open.spotify.com/track/46NBoIAHrmR7qcUGCIFEjR
23,"If I Were Sorry",Frans,1749,https://open.spotify.com/track/6oDkCmfVcSd9NXAKk1b4Ll
24,"Me, Myself & I",G-Eazy,1694,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
25,Stay,Kygo,1620,https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja
26,"Lush Life","Zara Larsson",1601,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
27,Faded,"Alan Walker",1529,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt
28,Ride,"Twenty One Pilots",1529,https://open.spotify.com/track/2Z8WuEywRWYTKe1NybPQEW
29,"Wherever I Go",OneRepublic,1502,https://open.spotify.com/track/7kUtJKGZzLNgIkq1Galkt0
30,"Once In a While",Timeflies,1490,https://open.spotify.com/track/6cREm4bV7V79Yxdilx9HDo
31,"Never Forget You","Zara Larsson",1486,https://open.spotify.com/track/6WLS56xiRrXjSm9RSdL3zD
32,"If It Ain't Love","Jason Derulo",1480,https://open.spotify.com/track/5YHR8wBR5jXfGtP766NiAT
33,"Wild Things","Alessia Cara",1443,https://open.spotify.com/track/2ZyuwVvV6Z3XJaXIFbspeE
34,"Stressed Out","Twenty One Pilots",1425,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
35,Capsize,FRENSHIP,1326,https://open.spotify.com/track/4qH3RkbFgzxYyXUD8YC8kr
36,Roses,"The Chainsmokers",1282,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
37,"Kill Em With Kindness","Selena Gomez",1199,https://open.spotify.com/track/1QNoKVgA758HFLu3TW2q7R
38,"My House","Flo Rida",1198,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
39,Raging,Kygo,1196,https://open.spotify.com/track/2Vhd5uZB4brKHmM0MNxkZo
40,"7 Years","Lukas Graham",1173,https://open.spotify.com/track/5kqIPrATaCc2LqxVWzQGbk
41,"Don't Mind","Kent Jones",1060,https://open.spotify.com/track/27PmvZoffODNFW2p7ehZTQ
42,"Hymn For The Weekend",Coldplay,1049,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy
43,"Bang My Head (feat. Sia & Fetty Wap)","David Guetta",1043,https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy
44,"Working For It - Bonus Track",ZHU,1006,https://open.spotify.com/track/0P6RjFd2HgG2AXJadQuGfE
