,<!doctype html>,"Position,""Track Name"",Artist,Streams,URL",code,date
0,,"1,""What Do You Mean?"",""Justin Bieber"",6060,https://open.spotify.com/track/1ds2QsfhAAfRiaFMGDzrdb",do,2015-09-01
1,,"2,""Lean On (feat. MØ & DJ Snake)"",""Major Lazer"",3557,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4",do,2015-09-01
2,,"3,""Can't Feel My Face"",""The Weeknd"",3203,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm",do,2015-09-01
3,,"4,""Cheerleader - Felix Jaehn Remix Radio Edit"",OMI,2903,https://open.spotify.com/track/4fTHdMTq0Znl3djLI1Typn",do,2015-09-01
4,,"5,Ginza,""J Balvin"",2602,https://open.spotify.com/track/7a6GeFdPlbQtd7BwVlZ52k",do,2015-09-01
5,,"6,""How Deep Is Your Love"",""Calvin Harris"",2457,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s",do,2015-09-01
6,,"7,""Where Are Ü Now (with Justin Bieber)"",""Jack Ü"",2277,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f",do,2015-09-01
7,,"8,""The Hills"",""The Weeknd"",2269,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l",do,2015-09-01
8,,"9,""Drag Me Down"",""One Direction"",2019,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i",do,2015-09-01
9,,"10,""Good For You"",""Selena Gomez"",1817,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg",do,2015-09-01
10,,"11,""Cool for the Summer"",""Demi Lovato"",1810,https://open.spotify.com/track/1KK0j3djUgx5tuOMwesdAT",do,2015-09-01
11,,"12,""Watch Me (Whip / Nae Nae)"",Silentó,1704,https://open.spotify.com/track/5RIVoVdkDLEygELLCniZFr",do,2015-09-01
12,,"13,Firestone,Kygo,1667,https://open.spotify.com/track/2sNvitW3TxiTeC9xT9f2ZZ",do,2015-09-01
13,,"14,""I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)"",""Flo Rida"",1623,https://open.spotify.com/track/2S5LNtRVRPbXk01yRQ14sZ",do,2015-09-01
14,,"15,""El Perdón"",""Nicky Jam"",1621,https://open.spotify.com/track/4Ld3RS6KBXGsvtfmnjxlVl",do,2015-09-01
15,,"16,""Locked Away"",""R. City"",1497,https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN",do,2015-09-01
16,,"17,""Waiting For Love"",Avicii,1493,https://open.spotify.com/track/5eCgNATwXgRc4mZx9NymGJ",do,2015-09-01
17,,"18,""See You Again (feat. Charlie Puth)"",""Wiz Khalifa"",1487,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L",do,2015-09-01
18,,"19,""Stole the Show"",Kygo,1444,https://open.spotify.com/track/4iZPNYqzI2L0uwuUKun7Aa",do,2015-09-01
19,,"20,""Trap Queen"",""Fetty Wap"",1405,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU",do,2015-09-01
20,,"21,""Lejos De Aquí"",Farruko,1387,https://open.spotify.com/track/2QBlGKAp4PquIGtA6iNAuJ",do,2015-09-01
21,,"22,Versace,""El Mayor Clasico"",1367,https://open.spotify.com/track/0utbqrmJUFbh0SYu5A4Ew3",do,2015-09-01
22,,"23,""Pal de Velitas"",""Mark B."",1362,https://open.spotify.com/track/6IJyLHfGGkb7oQy3DlLAs5",do,2015-09-01
23,,"24,""Want to Want Me"",""Jason Derulo"",1359,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy",do,2015-09-01
24,,"25,""Chapa de Callejon"",""El Mayor Clasico"",1330,https://open.spotify.com/track/5fNQuoPYBr5tsmsxI3fZa2",do,2015-09-01
25,,"26,""Earned It (Fifty Shades Of Grey)"",""The Weeknd"",1324,https://open.spotify.com/track/4frLb7nWtsz2ymBE6k2GRP",do,2015-09-01
26,,"27,""Worth It"",""Fifth Harmony"",1304,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO",do,2015-09-01
27,,"28,""Thinking Out Loud"",""Ed Sheeran"",1288,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f",do,2015-09-01
28,,"29,Sugar,""Maroon 5"",1264,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I",do,2015-09-01
29,,"30,Photograph,""Ed Sheeran"",1260,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL",do,2015-09-01
30,,"31,""Tu Con El Yo Con Ella (feat. Mozart La Para)"",""Shadow Blow"",1254,https://open.spotify.com/track/2nPZGG3BPoqE100zLzc5SS",do,2015-09-01
31,,"32,""Uptown Funk"",""Mark Ronson"",1244,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS",do,2015-09-01
32,,"33,""Love Me Like You Do - From """"Fifty Shades Of Grey"""""",""Ellie Goulding"",1238,https://open.spotify.com/track/7y2YUIyCuVhBidENVT0068",do,2015-09-01
33,,"34,""Fanática Sensual"",""Plan B"",1223,https://open.spotify.com/track/1BygxKyZjq2xjQiFMkSFGp",do,2015-09-01
34,,"35,""Chapi Chapi (feat. Messiah)"",Farruko,1179,https://open.spotify.com/track/42W9QZ8bpJCq2M8DLERIL3",do,2015-09-01
35,,"36,""Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)"",""David Guetta"",1175,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm",do,2015-09-01
36,,"37,""You Know You Like It - DJ Snake Remix"",AlunaGeorge,1121,https://open.spotify.com/track/4HfykP9fjZZJC3WBwFArb4",do,2015-09-01
37,,"38,""La Gozadera"",""Gente De Zona"",1110,https://open.spotify.com/track/3ip2477VESffCtFkPFT0ov",do,2015-09-01
38,,"39,""Hotline Bling"",Drake,1103,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx",do,2015-09-01
39,,"40,""Ain't Nobody (Loves Me Better)"",""Felix Jaehn"",1093,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB",do,2015-09-01
40,,"41,""Omen - Radio Edit"",Disclosure,1090,https://open.spotify.com/track/3jEPu6FD1icy9cLllhB2XK",do,2015-09-01
41,,"42,""Five More Hours - Deorro x Chris Brown"",Deorro,1087,https://open.spotify.com/track/6YwLgicpvVuMt1eE2OldwQ",do,2015-09-01
42,,"43,""Tu No Me da Nota"",""El Super Nuevo"",1046,https://open.spotify.com/track/7qDV5lt8Yx3eDk8xTc4ExL",do,2015-09-01
43,,"44,""Tu Eres la Vaina"",""Mark B."",1042,https://open.spotify.com/track/5Vsg8ne8yktB1itHfYyNQN",do,2015-09-01
44,,"45,""Tamo Lindo (feat. Tali)"",Messiah,1018,https://open.spotify.com/track/37vsqriOYzywnOq7BU5uYg",do,2015-09-01
0,,"1,""What Do You Mean?"",""Justin Bieber"",6082,https://open.spotify.com/track/1ds2QsfhAAfRiaFMGDzrdb",do,2015-09-02
1,,"2,""Lean On (feat. MØ & DJ Snake)"",""Major Lazer"",3580,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4",do,2015-09-02
2,,"3,""Can't Feel My Face"",""The Weeknd"",3164,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm",do,2015-09-02
3,,"4,""Cheerleader - Felix Jaehn Remix Radio Edit"",OMI,2950,https://open.spotify.com/track/4fTHdMTq0Znl3djLI1Typn",do,2015-09-02
4,,"5,Ginza,""J Balvin"",2860,https://open.spotify.com/track/7a6GeFdPlbQtd7BwVlZ52k",do,2015-09-02
5,,"6,""How Deep Is Your Love"",""Calvin Harris"",2550,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s",do,2015-09-02
6,,"7,""Where Are Ü Now (with Justin Bieber)"",""Jack Ü"",2319,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f",do,2015-09-02
7,,"8,""The Hills"",""The Weeknd"",2299,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l",do,2015-09-02
8,,"9,""Drag Me Down"",""One Direction"",1872,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i",do,2015-09-02
9,,"10,""Cool for the Summer"",""Demi Lovato"",1824,https://open.spotify.com/track/1KK0j3djUgx5tuOMwesdAT",do,2015-09-02
10,,"11,""Good For You"",""Selena Gomez"",1728,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg",do,2015-09-02
11,,"12,""Watch Me (Whip / Nae Nae)"",Silentó,1704,https://open.spotify.com/track/5RIVoVdkDLEygELLCniZFr",do,2015-09-02
12,,"13,""El Perdón"",""Nicky Jam"",1637,https://open.spotify.com/track/4Ld3RS6KBXGsvtfmnjxlVl",do,2015-09-02
13,,"14,""I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)"",""Flo Rida"",1614,https://open.spotify.com/track/2S5LNtRVRPbXk01yRQ14sZ",do,2015-09-02
14,,"15,Firestone,Kygo,1554,https://open.spotify.com/track/2sNvitW3TxiTeC9xT9f2ZZ",do,2015-09-02
15,,"16,""Waiting For Love"",Avicii,1510,https://open.spotify.com/track/5eCgNATwXgRc4mZx9NymGJ",do,2015-09-02
16,,"17,""See You Again (feat. Charlie Puth)"",""Wiz Khalifa"",1486,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L",do,2015-09-02
17,,"18,""Trap Queen"",""Fetty Wap"",1472,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU",do,2015-09-02
18,,"19,""Stole the Show"",Kygo,1446,https://open.spotify.com/track/4iZPNYqzI2L0uwuUKun7Aa",do,2015-09-02
19,,"20,""Thinking Out Loud"",""Ed Sheeran"",1426,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f",do,2015-09-02
20,,"21,""Lejos De Aquí"",Farruko,1410,https://open.spotify.com/track/2QBlGKAp4PquIGtA6iNAuJ",do,2015-09-02
21,,"22,Photograph,""Ed Sheeran"",1402,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL",do,2015-09-02
22,,"23,""Locked Away"",""R. City"",1389,https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN",do,2015-09-02
23,,"24,""Want to Want Me"",""Jason Derulo"",1387,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy",do,2015-09-02
24,,"25,""Chapa de Callejon"",""El Mayor Clasico"",1367,https://open.spotify.com/track/5fNQuoPYBr5tsmsxI3fZa2",do,2015-09-02
25,,"26,Versace,""El Mayor Clasico"",1365,https://open.spotify.com/track/0utbqrmJUFbh0SYu5A4Ew3",do,2015-09-02
26,,"27,""Earned It (Fifty Shades Of Grey)"",""The Weeknd"",1350,https://open.spotify.com/track/5UPwc30oJ4KhQYctNfv34x",do,2015-09-02
27,,"28,""Pal de Velitas"",""Mark B."",1347,https://open.spotify.com/track/6IJyLHfGGkb7oQy3DlLAs5",do,2015-09-02
28,,"29,Sugar,""Maroon 5"",1318,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I",do,2015-09-02
29,,"30,""Uptown Funk"",""Mark Ronson"",1289,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS",do,2015-09-02
30,,"31,""Worth It"",""Fifth Harmony"",1285,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO",do,2015-09-02
31,,"32,""Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)"",""David Guetta"",1240,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm",do,2015-09-02
32,,"33,""Fanática Sensual"",""Plan B"",1235,https://open.spotify.com/track/1BygxKyZjq2xjQiFMkSFGp",do,2015-09-02
33,,"34,""Love Me Like You Do - From """"Fifty Shades Of Grey"""""",""Ellie Goulding"",1211,https://open.spotify.com/track/7y2YUIyCuVhBidENVT0068",do,2015-09-02
34,,"35,""Tu Con El Yo Con Ella (feat. Mozart La Para)"",""Shadow Blow"",1191,https://open.spotify.com/track/2nPZGG3BPoqE100zLzc5SS",do,2015-09-02
35,,"36,""Hotline Bling"",Drake,1172,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx",do,2015-09-02
36,,"37,""Five More Hours - Deorro x Chris Brown"",Deorro,1156,https://open.spotify.com/track/6YwLgicpvVuMt1eE2OldwQ",do,2015-09-02
37,,"38,""Chapi Chapi (feat. Messiah)"",Farruko,1151,https://open.spotify.com/track/42W9QZ8bpJCq2M8DLERIL3",do,2015-09-02
38,,"39,""You Know You Like It - DJ Snake Remix"",AlunaGeorge,1149,https://open.spotify.com/track/4HfykP9fjZZJC3WBwFArb4",do,2015-09-02
39,,"40,""Omen - Radio Edit"",Disclosure,1125,https://open.spotify.com/track/3jEPu6FD1icy9cLllhB2XK",do,2015-09-02
40,,"41,""Ain't Nobody (Loves Me Better)"",""Felix Jaehn"",1121,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB",do,2015-09-02
41,,"42,""Tamo Lindo (feat. Tali)"",Messiah,1103,https://open.spotify.com/track/37vsqriOYzywnOq7BU5uYg",do,2015-09-02
42,,"43,""La Gozadera"",""Gente De Zona"",1097,https://open.spotify.com/track/3ip2477VESffCtFkPFT0ov",do,2015-09-02
43,,"44,""Tu Eres la Vaina"",""Mark B."",1067,https://open.spotify.com/track/5Vsg8ne8yktB1itHfYyNQN",do,2015-09-02
44,,"45,""Are You with Me - Radio Edit"",""Lost Frequencies"",1057,https://open.spotify.com/track/477daPpd3DnneaHhvjM35l",do,2015-09-02
45,,"46,""Sígueme Y Te Sigo"",""Daddy Yankee"",1042,https://open.spotify.com/track/1ClQpnPU9M6mQpXGvhGPvQ",do,2015-09-02
46,,"47,""Tu No Me da Nota"",""El Super Nuevo"",1015,https://open.spotify.com/track/7qDV5lt8Yx3eDk8xTc4ExL",do,2015-09-02
47,,"48,""Como Lo Capo"",""El Mayor Clasico"",1012,https://open.spotify.com/track/4ahfG4ZGyouw4nOhBujj2q",do,2015-09-02
0,,"1,""What Do You Mean?"",""Justin Bieber"",6463,https://open.spotify.com/track/1ds2QsfhAAfRiaFMGDzrdb",do,2015-09-03
1,,"2,""Lean On (feat. MØ & DJ Snake)"",""Major Lazer"",3464,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4",do,2015-09-03
2,,"3,""Can't Feel My Face"",""The Weeknd"",3123,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm",do,2015-09-03
3,,"4,""Cheerleader - Felix Jaehn Remix Radio Edit"",OMI,2996,https://open.spotify.com/track/4fTHdMTq0Znl3djLI1Typn",do,2015-09-03
4,,"5,Ginza,""J Balvin"",2711,https://open.spotify.com/track/7a6GeFdPlbQtd7BwVlZ52k",do,2015-09-03
5,,"6,""How Deep Is Your Love"",""Calvin Harris"",2607,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s",do,2015-09-03
6,,"7,""Where Are Ü Now (with Justin Bieber)"",""Jack Ü"",2448,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f",do,2015-09-03
7,,"8,""The Hills"",""The Weeknd"",2219,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l",do,2015-09-03
8,,"9,""Cool for the Summer"",""Demi Lovato"",1949,https://open.spotify.com/track/1KK0j3djUgx5tuOMwesdAT",do,2015-09-03
9,,"10,""Drag Me Down"",""One Direction"",1929,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i",do,2015-09-03
10,,"11,""Good For You"",""Selena Gomez"",1763,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg",do,2015-09-03
11,,"12,""El Perdón"",""Nicky Jam"",1667,https://open.spotify.com/track/4Ld3RS6KBXGsvtfmnjxlVl",do,2015-09-03
12,,"13,""Watch Me (Whip / Nae Nae)"",Silentó,1664,https://open.spotify.com/track/5RIVoVdkDLEygELLCniZFr",do,2015-09-03
13,,"14,Firestone,Kygo,1644,https://open.spotify.com/track/2sNvitW3TxiTeC9xT9f2ZZ",do,2015-09-03
14,,"15,""I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)"",""Flo Rida"",1641,https://open.spotify.com/track/2S5LNtRVRPbXk01yRQ14sZ",do,2015-09-03
15,,"16,""Waiting For Love"",Avicii,1568,https://open.spotify.com/track/5eCgNATwXgRc4mZx9NymGJ",do,2015-09-03
16,,"17,""See You Again (feat. Charlie Puth)"",""Wiz Khalifa"",1499,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L",do,2015-09-03
17,,"18,""Chapa de Callejon"",""El Mayor Clasico"",1482,https://open.spotify.com/track/5fNQuoPYBr5tsmsxI3fZa2",do,2015-09-03
18,,"19,""Stole the Show"",Kygo,1481,https://open.spotify.com/track/4iZPNYqzI2L0uwuUKun7Aa",do,2015-09-03
19,,"20,""Lejos De Aquí"",Farruko,1448,https://open.spotify.com/track/2QBlGKAp4PquIGtA6iNAuJ",do,2015-09-03
20,,"21,""Locked Away"",""R. City"",1448,https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN",do,2015-09-03
21,,"22,Photograph,""Ed Sheeran"",1444,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL",do,2015-09-03
22,,"23,""Trap Queen"",""Fetty Wap"",1424,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU",do,2015-09-03
23,,"24,""Thinking Out Loud"",""Ed Sheeran"",1400,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f",do,2015-09-03
24,,"25,""Want to Want Me"",""Jason Derulo"",1392,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy",do,2015-09-03
25,,"26,Versace,""El Mayor Clasico"",1356,https://open.spotify.com/track/0utbqrmJUFbh0SYu5A4Ew3",do,2015-09-03
26,,"27,""Fanática Sensual"",""Plan B"",1348,https://open.spotify.com/track/1BygxKyZjq2xjQiFMkSFGp",do,2015-09-03
27,,"28,""Ain't Nobody (Loves Me Better)"",""Felix Jaehn"",1315,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB",do,2015-09-03
28,,"29,Sugar,""Maroon 5"",1308,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I",do,2015-09-03
29,,"30,""Pal de Velitas"",""Mark B."",1307,https://open.spotify.com/track/6IJyLHfGGkb7oQy3DlLAs5",do,2015-09-03
30,,"31,""Uptown Funk"",""Mark Ronson"",1303,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS",do,2015-09-03
31,,"32,""Earned It (Fifty Shades Of Grey)"",""The Weeknd"",1302,https://open.spotify.com/track/5UPwc30oJ4KhQYctNfv34x",do,2015-09-03
32,,"33,""Worth It"",""Fifth Harmony"",1297,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO",do,2015-09-03
33,,"34,""Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)"",""David Guetta"",1285,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm",do,2015-09-03
34,,"35,""Tu Con El Yo Con Ella (feat. Mozart La Para)"",""Shadow Blow"",1232,https://open.spotify.com/track/2nPZGG3BPoqE100zLzc5SS",do,2015-09-03
35,,"36,""Chapi Chapi (feat. Messiah)"",Farruko,1223,https://open.spotify.com/track/42W9QZ8bpJCq2M8DLERIL3",do,2015-09-03
36,,"37,""Love Me Like You Do - From """"Fifty Shades Of Grey"""""",""Ellie Goulding"",1210,https://open.spotify.com/track/7y2YUIyCuVhBidENVT0068",do,2015-09-03
37,,"38,""Hotline Bling"",Drake,1163,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx",do,2015-09-03
38,,"39,""Omen - Radio Edit"",Disclosure,1159,https://open.spotify.com/track/3jEPu6FD1icy9cLllhB2XK",do,2015-09-03
39,,"40,""Five More Hours - Deorro x Chris Brown"",Deorro,1119,https://open.spotify.com/track/6YwLgicpvVuMt1eE2OldwQ",do,2015-09-03
40,,"41,""La Gozadera"",""Gente De Zona"",1117,https://open.spotify.com/track/3ip2477VESffCtFkPFT0ov",do,2015-09-03
41,,"42,""You Know You Like It - DJ Snake Remix"",AlunaGeorge,1113,https://open.spotify.com/track/4HfykP9fjZZJC3WBwFArb4",do,2015-09-03
42,,"43,""Tamo Lindo (feat. Tali)"",Messiah,1063,https://open.spotify.com/track/37vsqriOYzywnOq7BU5uYg",do,2015-09-03
43,,"44,""Tu Eres la Vaina"",""Mark B."",1062,https://open.spotify.com/track/5Vsg8ne8yktB1itHfYyNQN",do,2015-09-03
44,,"45,""Sígueme Y Te Sigo"",""Daddy Yankee"",1057,https://open.spotify.com/track/1ClQpnPU9M6mQpXGvhGPvQ",do,2015-09-03
45,,"46,""Are You with Me - Radio Edit"",""Lost Frequencies"",1051,https://open.spotify.com/track/477daPpd3DnneaHhvjM35l",do,2015-09-03
46,,"47,""Tu No Me da Nota"",""El Super Nuevo"",1023,https://open.spotify.com/track/7qDV5lt8Yx3eDk8xTc4ExL",do,2015-09-03
0,,"1,""What Do You Mean?"",""Justin Bieber"",6909,https://open.spotify.com/track/1ds2QsfhAAfRiaFMGDzrdb",do,2015-09-04
1,,"2,""Lean On (feat. MØ & DJ Snake)"",""Major Lazer"",3784,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4",do,2015-09-04
2,,"3,""Cheerleader - Felix Jaehn Remix Radio Edit"",OMI,3479,https://open.spotify.com/track/4fTHdMTq0Znl3djLI1Typn",do,2015-09-04
3,,"4,""Can't Feel My Face"",""The Weeknd"",3209,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm",do,2015-09-04
4,,"5,Ginza,""J Balvin"",3145,https://open.spotify.com/track/7a6GeFdPlbQtd7BwVlZ52k",do,2015-09-04
5,,"6,""How Deep Is Your Love"",""Calvin Harris"",3075,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s",do,2015-09-04
6,,"7,""Where Are Ü Now (with Justin Bieber)"",""Jack Ü"",2678,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f",do,2015-09-04
7,,"8,""The Hills"",""The Weeknd"",2245,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l",do,2015-09-04
8,,"9,""Cool for the Summer"",""Demi Lovato"",2115,https://open.spotify.com/track/1KK0j3djUgx5tuOMwesdAT",do,2015-09-04
9,,"10,Firestone,Kygo,1959,https://open.spotify.com/track/2sNvitW3TxiTeC9xT9f2ZZ",do,2015-09-04
10,,"11,""Waiting For Love"",Avicii,1871,https://open.spotify.com/track/5eCgNATwXgRc4mZx9NymGJ",do,2015-09-04
11,,"12,""I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)"",""Flo Rida"",1813,https://open.spotify.com/track/2S5LNtRVRPbXk01yRQ14sZ",do,2015-09-04
12,,"13,""Drag Me Down"",""One Direction"",1787,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i",do,2015-09-04
13,,"14,""Stole the Show"",Kygo,1753,https://open.spotify.com/track/4iZPNYqzI2L0uwuUKun7Aa",do,2015-09-04
14,,"15,""Uptown Funk"",""Mark Ronson"",1721,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS",do,2015-09-04
15,,"16,""El Perdón"",""Nicky Jam"",1707,https://open.spotify.com/track/4Ld3RS6KBXGsvtfmnjxlVl",do,2015-09-04
16,,"17,""Good For You"",""Selena Gomez"",1666,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg",do,2015-09-04
17,,"18,""Want to Want Me"",""Jason Derulo"",1661,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy",do,2015-09-04
18,,"19,""Locked Away"",""R. City"",1661,https://open.spotify.com/track/0sQLhT32E9ZG2zn5iYR6nN",do,2015-09-04
19,,"20,""Ain't Nobody (Loves Me Better)"",""Felix Jaehn"",1654,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB",do,2015-09-04
20,,"21,""Lejos De Aquí"",Farruko,1611,https://open.spotify.com/track/2QBlGKAp4PquIGtA6iNAuJ",do,2015-09-04
21,,"22,""Watch Me (Whip / Nae Nae)"",Silentó,1579,https://open.spotify.com/track/5RIVoVdkDLEygELLCniZFr",do,2015-09-04
22,,"23,""Pal de Velitas"",""Mark B."",1563,https://open.spotify.com/track/6IJyLHfGGkb7oQy3DlLAs5",do,2015-09-04
23,,"24,""Chapa de Callejon"",""El Mayor Clasico"",1560,https://open.spotify.com/track/5fNQuoPYBr5tsmsxI3fZa2",do,2015-09-04
24,,"25,Versace,""El Mayor Clasico"",1510,https://open.spotify.com/track/0utbqrmJUFbh0SYu5A4Ew3",do,2015-09-04
25,,"26,""See You Again (feat. Charlie Puth)"",""Wiz Khalifa"",1505,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L",do,2015-09-04
26,,"27,""Five More Hours - Deorro x Chris Brown"",Deorro,1458,https://open.spotify.com/track/6YwLgicpvVuMt1eE2OldwQ",do,2015-09-04
27,,"28,""Trap Queen"",""Fetty Wap"",1455,https://open.spotify.com/track/3twQx3psUMJKj4wna5d1zU",do,2015-09-04
28,,"29,""Thinking Out Loud"",""Ed Sheeran"",1415,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f",do,2015-09-04
29,,"30,""Earned It (Fifty Shades Of Grey)"",""The Weeknd"",1413,https://open.spotify.com/track/5UPwc30oJ4KhQYctNfv34x",do,2015-09-04
30,,"31,""Fanática Sensual"",""Plan B"",1371,https://open.spotify.com/track/1BygxKyZjq2xjQiFMkSFGp",do,2015-09-04
31,,"32,""Tu Con El Yo Con Ella (feat. Mozart La Para)"",""Shadow Blow"",1335,https://open.spotify.com/track/2nPZGG3BPoqE100zLzc5SS",do,2015-09-04
32,,"33,""Love Me Like You Do - From """"Fifty Shades Of Grey"""""",""Ellie Goulding"",1334,https://open.spotify.com/track/7y2YUIyCuVhBidENVT0068",do,2015-09-04
33,,"34,Photograph,""Ed Sheeran"",1319,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL",do,2015-09-04
34,,"35,""Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)"",""David Guetta"",1318,https://open.spotify.com/track/285HeuLxsngjFn4GGegGNm",do,2015-09-04
35,,"36,Sugar,""Maroon 5"",1304,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I",do,2015-09-04
36,,"37,""Tu No Me da Nota"",""El Super Nuevo"",1201,https://open.spotify.com/track/7qDV5lt8Yx3eDk8xTc4ExL",do,2015-09-04
37,,"38,""Hotline Bling"",Drake,1182,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx",do,2015-09-04
38,,"39,""Worth It"",""Fifth Harmony"",1176,https://open.spotify.com/track/41Fflg7qHiVOD6dEPvsCzO",do,2015-09-04
39,,"40,""Omen - Radio Edit"",Disclosure,1173,https://open.spotify.com/track/3jEPu6FD1icy9cLllhB2XK",do,2015-09-04
40,,"41,""La Gozadera"",""Gente De Zona"",1165,https://open.spotify.com/track/3ip2477VESffCtFkPFT0ov",do,2015-09-04
41,,"42,""Are You with Me - Radio Edit"",""Lost Frequencies"",1164,https://open.spotify.com/track/477daPpd3DnneaHhvjM35l",do,2015-09-04
42,,"43,""Sígueme Y Te Sigo"",""Daddy Yankee"",1135,https://open.spotify.com/track/1ClQpnPU9M6mQpXGvhGPvQ",do,2015-09-04
43,,"44,""Chapi Chapi (feat. Messiah)"",Farruko,1131,https://open.spotify.com/track/42W9QZ8bpJCq2M8DLERIL3",do,2015-09-04
44,,"45,""Tamo Lindo (feat. Tali)"",Messiah,1101,https://open.spotify.com/track/37vsqriOYzywnOq7BU5uYg",do,2015-09-04
45,,"46,""Tu Eres la Vaina"",""Mark B."",1081,https://open.spotify.com/track/5Vsg8ne8yktB1itHfYyNQN",do,2015-09-04
46,,"47,""El Taxi - Original Version"",Pitbull,1074,https://open.spotify.com/track/0uACB4xtUGiozU7aTU10QU",do,2015-09-04
