Position,"Track Name",Artist,Streams,URL
1,"Love Yourself","Justin Bieber",90557,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
2,Sorry,"Justin Bieber",85572,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
3,"What Do You Mean?","Justin Bieber",61723,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
4,"Me, Myself & I",G-Eazy,54668,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
5,Hello,Adele,52513,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
6,Roses,"The Chainsmokers",52370,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
7,"Stressed Out","Twenty One Pilots",48228,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
8,"Hotline Bling",Drake,44101,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
9,Jumpman,Drake,43077,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
10,"I Know What You Did Last Summer","Shawn Mendes",40775,https://open.spotify.com/track/7crplFzt7spG80NCbpmuCp
11,"Same Old Love","Selena Gomez",39661,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly
12,"Hands To Myself","Selena Gomez",38838,https://open.spotify.com/track/1LoriJC05IrHIDwj3q0KC1
13,Stitches,"Shawn Mendes",38632,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q
14,"Lean On (feat. MØ & DJ Snake)","Major Lazer",38434,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
15,"In The Night","The Weeknd",38219,https://open.spotify.com/track/7fPHfBCyKE3aVCBjE4DAvl
16,"Sugar (feat. Francesco Yates)","Robin Schulz",38105,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
17,Stay,Kygo,37264,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK
18,"On My Mind","Ellie Goulding",35458,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
19,"Can't Feel My Face","The Weeknd",34130,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
20,Here,"Alessia Cara",33995,https://open.spotify.com/track/1wYZZtamWTQAoj8B812uKQ
21,"Under Pressure - Remastered 2011",Queen,33294,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x
22,"The Hills","The Weeknd",32870,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
23,"679 (feat. Remy Boyz)","Fetty Wap",32851,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
24,"Lay It All On Me (feat. Ed Sheeran)",Rudimental,32828,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk
25,"My House","Flo Rida",31901,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
26,Perfect,"One Direction",31861,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
27,"Where Are Ü Now (with Justin Bieber)","Jack Ü",31744,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
28,Antidote,"Travis Scott",31123,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
29,"Cake By The Ocean",DNCE,30452,https://open.spotify.com/track/42ftjU4cTN5UTRksyqBKZJ
30,Don't,"Bryson Tiller",30142,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC
31,"White Iverson","Post Malone",29872,https://open.spotify.com/track/2N0NifjyXAdMOB4KBGvBJ6
32,"Space Oddity - 2009 Remastered Version","David Bowie",29213,https://open.spotify.com/track/3sb66av9ZpdI1JmPDHVa18
33,"Trap Queen","Fetty Wap",28794,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
34,"Like I'm Gonna Lose You","Meghan Trainor",28790,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
35,"How Deep Is Your Love","Calvin Harris",28314,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
36,"Heroes - 1999 Remastered Version","David Bowie",28155,https://open.spotify.com/track/5j6ZZwA9BnxZi5Bk0Ng4jB
37,"Let's Dance - 1999 Remastered Version","David Bowie",28140,https://open.spotify.com/track/0F0MA0ns8oXwGw66B2BSXm
38,"Adventure Of A Lifetime",Coldplay,27165,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
39,"Lush Life","Zara Larsson",26990,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
40,"Love Myself","Hailee Steinfeld",26569,https://open.spotify.com/track/52izjvF7wwveRG1rDJsGWe
41,"Hide Away",Daya,26220,https://open.spotify.com/track/2hsza71y54ABzmabyNDtM4
42,"2 Heads","Coleman Hell",26213,https://open.spotify.com/track/5RK8kePPbYkBqMu1e23zuv
43,Focus,"Ariana Grande",26177,https://open.spotify.com/track/3IyeQMpMEqNcEvFQGJ2eps
44,Lazarus,"David Bowie",25947,https://open.spotify.com/track/2pEfM4ipdRlvZwfEHMhDcr
45,"I'll Show You","Justin Bieber",25798,https://open.spotify.com/track/747eWJy8c3u09N30NSqSTp
46,Photograph,"Ed Sheeran",25268,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
47,"Life On Mars? - 1999 Remastered Version","David Bowie",25087,https://open.spotify.com/track/1C9NuEa1wOF15EOBuWaaxS
48,"Bang My Head (feat. Sia & Fetty Wap)","David Guetta",24867,https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy
49,"Ziggy Stardust - 2012 Remastered Version","David Bowie",24638,https://open.spotify.com/track/2h9h3uJyRAb54OyrQK33lA
