Position,"Track Name",Artist,Streams,URL
1,Sorry,"Justin Bieber",118765,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
2,"Love Yourself","Justin Bieber",92590,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
3,Hello,Adele,85745,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
4,"What Do You Mean?","Justin Bieber",73320,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
5,"Hotline Bling",Drake,71637,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
6,"I'll Show You","Justin Bieber",49429,https://open.spotify.com/track/747eWJy8c3u09N30NSqSTp
7,"Can't Feel My Face","The Weeknd",44819,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
8,"The Hills","The Weeknd",43617,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
9,"Where Are Ü Now (with Justin Bieber)","Jack Ü",41076,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
10,Jumpman,Drake,39375,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
11,"Same Old Love","Selena Gomez",37197,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly
12,Here,"Alessia Cara",37059,https://open.spotify.com/track/1wYZZtamWTQAoj8B812uKQ
13,"The Feeling","Justin Bieber",36705,https://open.spotify.com/track/7vldwy3gdhmPRKWSCi8H61
14,"Lean On (feat. MØ & DJ Snake)","Major Lazer",36640,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
15,"On My Mind","Ellie Goulding",35550,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
16,Stitches,"Shawn Mendes",35375,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
17,Focus,"Ariana Grande",34850,https://open.spotify.com/track/3IyeQMpMEqNcEvFQGJ2eps
18,"Locked Away","R. City",34388,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
19,Perfect,"One Direction",34384,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
20,Company,"Justin Bieber",32300,https://open.spotify.com/track/09mhA1SJjMHniZPF4Hcihn
21,"679 (feat. Remy Boyz)","Fetty Wap",31965,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
22,"How Deep Is Your Love","Calvin Harris",31488,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
23,"Drag Me Down","One Direction",29932,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G
24,"No Pressure","Justin Bieber",29098,https://open.spotify.com/track/10SDxx0CFWGqgVVBeX22TP
25,"Trap Queen","Fetty Wap",28605,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
26,"Mark My Words","Justin Bieber",28170,https://open.spotify.com/track/5JcxAgRw2S3hb67AA8Vk13
27,"Love Myself","Hailee Steinfeld",27565,https://open.spotify.com/track/52izjvF7wwveRG1rDJsGWe
28,"No Sense","Justin Bieber",26566,https://open.spotify.com/track/5L9WFUodzACitS1TiGm7Mi
29,"Lay It All On Me (feat. Ed Sheeran)",Rudimental,26386,https://open.spotify.com/track/33tC5va4jMyt2B5Z1varQh
30,"Sugar (feat. Francesco Yates)","Robin Schulz",26037,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
31,Purpose,"Justin Bieber",25803,https://open.spotify.com/track/3jHCXrZNz8fQEEf4BpWCAj
32,Renegades,"X Ambassadors",25335,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf
33,"Good For You","Selena Gomez",24694,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
34,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)","Macklemore & Ryan Lewis",23919,https://open.spotify.com/track/0lLDaAdXcjOQ7Mf2NXzXay
35,Antidote,"Travis Scott",22923,https://open.spotify.com/track/1wHZx0LgzFHyeIZkUydNXq
36,Photograph,"Ed Sheeran",22911,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
37,"Like I'm Gonna Lose You","Meghan Trainor",22841,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
38,"I Know What You Did Last Summer","Shawn Mendes",22562,https://open.spotify.com/track/7crplFzt7spG80NCbpmuCp
39,Confident,"Demi Lovato",22445,https://open.spotify.com/track/6WjmPTZKeDylStKmGHLcqQ
40,"Cheerleader - Felix Jaehn vs Salaam Remi Remix",OMI,21338,https://open.spotify.com/track/73mE3nfR4jSuJMGHmcGOlp
41,"2 Heads","Coleman Hell",21263,https://open.spotify.com/track/5RK8kePPbYkBqMu1e23zuv
42,Roses,"The Chainsmokers",21145,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
43,"Life Is Worth Living","Justin Bieber",20955,https://open.spotify.com/track/150xRZE9rtvEPdedbf3y3l
44,Children,"Justin Bieber",20798,https://open.spotify.com/track/6O8I0ffpEtyMQmMYo0bj4N
45,"What Do You Mean? - Acoustic","Justin Bieber",19876,https://open.spotify.com/track/5bldrrpdHrTeaWNT1Kp5xs
46,"Back To Back",Drake,19636,https://open.spotify.com/track/5lFDtgWsjRJu8fPOAyJIAK
47,"Been You","Justin Bieber",19196,https://open.spotify.com/track/3mIf8Zk2cy7ITwvvNkC0l2
48,"No Role Modelz","J. Cole",17751,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
49,"Hula Hoop",OMI,17453,https://open.spotify.com/track/0wsXdby1T3PWLauIkGUZzg
50,"We Are","Justin Bieber",16001,https://open.spotify.com/track/1m6FkAtWVloxIRHKl7pBDP
51,"New Americana",Halsey,15974,https://open.spotify.com/track/6Xs7OKt6i0Ddq8B4M5Dgvr
52,"Ex's & Oh's","Elle King",15954,https://open.spotify.com/track/70eDxAyAraNTiD6lx2ZEnH
53,"All I Want For Christmas Is You - Original Version","Mariah Carey",15916,https://open.spotify.com/track/5KdPyhcsQ5PvkvPBq6lLti
54,"Get Used To It","Justin Bieber",15742,https://open.spotify.com/track/4AMnUGvZUVJgDuY7rOPzUZ
55,Again,"Fetty Wap",15371,https://open.spotify.com/track/3ESSGgWzRf1xvP7G5hHMhB
56,"Thinking Out Loud","Ed Sheeran",15288,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
57,"Me, Myself & I",G-Eazy,14854,https://open.spotify.com/track/0KMYgSe9JWHloFeEVBU6qq
58,"White Iverson","Post Malone",14470,https://open.spotify.com/track/2N0NifjyXAdMOB4KBGvBJ6
59,"Adventure Of A Lifetime",Coldplay,14279,https://open.spotify.com/track/4MFCXniy7I8tj0GXtf3wgC
60,"It's Beginning To Look A Lot Like Christmas","Michael Bublé",13784,https://open.spotify.com/track/5a1iz510sv2W9Dt1MvFd5R
61,"My House","Flo Rida",13773,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
62,"Big Rings",Drake,13541,https://open.spotify.com/track/7jslhIiELQkgW9IHeYNOWE
63,"Ain't Nobody (Loves Me Better)","Felix Jaehn",13193,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB
