Position,"Track Name",Artist,Streams,URL
1,Hello,Adele,12909,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
2,"Love Yourself","Justin Bieber",11557,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
3,Sorry,"Justin Bieber",11283,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
4,"Ham Kummst","Seiler & Speer",11011,https://open.spotify.com/track/4Q9gnF9QFSsgG26ULIZKPm
5,"Lush Life","Zara Larsson",9164,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
6,"7 Years","Lukas Graham",7921,https://open.spotify.com/track/4dbV37qzkwZOnkGVpsR0Q7
7,"Geiles Leben - Madizin Single Mix",Glasperlenspiel,7242,https://open.spotify.com/track/4dE4yaT3DzLiXH1wnH1KLo
8,"What Do You Mean?","Justin Bieber",7215,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
9,"Sugar (feat. Francesco Yates)","Robin Schulz",7142,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
10,Stitches,"Shawn Mendes",6721,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
11,"Hula Hoop",OMI,6411,https://open.spotify.com/track/0wsXdby1T3PWLauIkGUZzg
12,"Locked Away","R. City",5978,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
13,Astronaut,Sido,5926,https://open.spotify.com/track/0pQr5WsobmdZHnuObT0sc2
14,Perfect,"One Direction",5718,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
15,"Avenir - Radio Edit",Louane,5622,https://open.spotify.com/track/7xBWOrE5vHJi9fdfcXIy9Z
16,"Hotline Bling",Drake,5596,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
17,"On My Mind","Ellie Goulding",5359,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
18,Focus,"Ariana Grande",5213,https://open.spotify.com/track/3IyeQMpMEqNcEvFQGJ2eps
19,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",5108,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
20,"How Deep Is Your Love","Calvin Harris",5089,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
21,"Easy Love - Original Mix",Sigala,4779,https://open.spotify.com/track/5MMp4HNtX6T2xT9w6Xmaxn
22,Lieblingsmensch,Namika,4771,https://open.spotify.com/track/6oHDvarQSp0mf5AD1SyNH0
23,"Drag Me Down","One Direction",4689,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G
24,"Can't Feel My Face","The Weeknd",4625,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
25,"Lay It All On Me (feat. Ed Sheeran)",Rudimental,4530,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk
26,"Oft gefragt",AnnenMayKantereit,4518,https://open.spotify.com/track/3TeuBnVsmXcoapr3SlBFIy
27,"Catch & Release - Deepend Remix","Matt Simons",4391,https://open.spotify.com/track/4X99feVnw46VIk2VNqWWL3
28,"All I Want For Christmas Is You - Original Version","Mariah Carey",4353,https://open.spotify.com/track/5KdPyhcsQ5PvkvPBq6lLti
29,"Lean On (feat. MØ & DJ Snake)","Major Lazer",4339,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
