Position,"Track Name",Artist,Streams,URL
1,"Love Yourself","Justin Bieber",11816,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
2,"Ham Kummst","Seiler & Speer",11483,https://open.spotify.com/track/4Q9gnF9QFSsgG26ULIZKPm
3,Sorry,"Justin Bieber",10978,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
4,"7 Years","Lukas Graham",10513,https://open.spotify.com/track/4dbV37qzkwZOnkGVpsR0Q7
5,Hello,Adele,10415,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
6,"Lush Life","Zara Larsson",9580,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
7,"All I Want for Christmas Is You","Mariah Carey",9215,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
8,"Geiles Leben - Madizin Single Mix",Glasperlenspiel,8817,https://open.spotify.com/track/4dE4yaT3DzLiXH1wnH1KLo
9,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",8032,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk
10,"Last Christmas",Wham!,8022,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
11,Stitches,"Shawn Mendes",7725,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
12,"Sugar (feat. Francesco Yates)","Robin Schulz",7150,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
13,"What Do You Mean?","Justin Bieber",7117,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
14,"Show Me Love","Robin Schulz",7027,https://open.spotify.com/track/0aHOXu219Z4MqEKwiKsddl
15,"Hotline Bling",Drake,6410,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
16,"Avenir - Radio Edit",Louane,6314,https://open.spotify.com/track/7xBWOrE5vHJi9fdfcXIy9Z
17,"Catch & Release - Deepend Remix","Matt Simons",6148,https://open.spotify.com/track/3MSZpokwCtkv9BV0vS3uGr
18,Stay,Kygo,6131,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK
19,"Lean On (feat. MØ & DJ Snake)","Major Lazer",5631,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
20,"Driving Home For Christmas","Chris Rea",5555,https://open.spotify.com/track/4yaUDc6tXhncU0Nr3CT8D3
21,"It's Beginning To Look A Lot Like Christmas","Michael Bublé",5510,https://open.spotify.com/track/5a1iz510sv2W9Dt1MvFd5R
22,Astronaut,Sido,5466,https://open.spotify.com/track/0pQr5WsobmdZHnuObT0sc2
23,"The Hills","The Weeknd",5295,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
24,"Hula Hoop",OMI,5230,https://open.spotify.com/track/0wsXdby1T3PWLauIkGUZzg
25,"Happy Xmas (War Is Over) - 2010 Digital Remaster","John Lennon",5226,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy
26,"Wonderful Dream (Holidays Are Coming) - Radio Version","Melanie Thornton",5117,https://open.spotify.com/track/0SvD6EdetxVtXei2JhkV4B
27,"How Deep Is Your Love","Calvin Harris",5027,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
28,"Adventure Of A Lifetime",Coldplay,4918,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
29,"Lay It All On Me (feat. Ed Sheeran)",Rudimental,4901,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk
30,Renegades,"X Ambassadors",4626,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf
31,"Locked Away","R. City",4565,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
32,"Bang My Head (feat. Sia & Fetty Wap)","David Guetta",4540,https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy
33,"Book Of Love","Felix Jaehn",4431,https://open.spotify.com/track/3t0h32ZYlUCXAn37IIIOaS
