Position,"Track Name",Artist,Streams,URL
1,Sorry,"Justin Bieber",6446,https://open.spotify.com/track/2GpHJb7xGNBaIDTrBxjIu6
2,Hello,Adele,4109,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
3,"What Do You Mean?","Justin Bieber",3318,https://open.spotify.com/track/1ds2QsfhAAfRiaFMGDzrdb
4,"Locked Away","R. City",2742,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
5,Ginza,"J Balvin",2715,https://open.spotify.com/track/7a6GeFdPlbQtd7BwVlZ52k
6,"Lean On (feat. MØ & DJ Snake)","Major Lazer",2684,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
7,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,2661,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy
8,"Hotline Bling",Drake,2610,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
9,"Can't Feel My Face","The Weeknd",2182,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
10,"How Deep Is Your Love","Calvin Harris",2148,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
11,Stitches,"Shawn Mendes",1758,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
12,"Where Are Ü Now (with Justin Bieber)","Jack Ü",1746,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
13,Firestone,Kygo,1554,https://open.spotify.com/track/2sNvitW3TxiTeC9xT9f2ZZ
14,Picky,"Joey Montana",1551,https://open.spotify.com/track/0ZogPPD0uFaPXVhlZJOtSK
15,"Good For You","Selena Gomez",1506,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
16,"On My Mind","Ellie Goulding",1496,https://open.spotify.com/track/0kN5Ohxu97lwdDmP5n7FZE
17,"La Gozadera","Gente De Zona",1417,https://open.spotify.com/track/3ip2477VESffCtFkPFT0ov
18,"El Perdón","Nicky Jam",1416,https://open.spotify.com/track/4Ld3RS6KBXGsvtfmnjxlVl
19,"The Hills","The Weeknd",1414,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
20,"Waiting For Love",Avicii,1383,https://open.spotify.com/track/6nsLzJfvp5OLd4mgqUJkpq
21,"Ain't Nobody (Loves Me Better)","Felix Jaehn",1338,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB
22,"Drag Me Down","One Direction",1325,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i
23,"Me Voy Enamorando - Remix","Chino & Nacho",1318,https://open.spotify.com/track/0nfBKG11Wv2bK8cPjMU5VB
24,Perfect,"One Direction",1237,https://open.spotify.com/track/3DnzEB8Ffnp5sjnCbOugUX
25,"Uptown Funk","Mark Ronson",1200,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
26,"Stole the Show",Kygo,1193,https://open.spotify.com/track/4iZPNYqzI2L0uwuUKun7Aa
27,"Por Fin Te Encontré","Cali Y El Dandee",1185,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM
28,"Are You with Me - Radio Edit","Lost Frequencies",1180,https://open.spotify.com/track/477daPpd3DnneaHhvjM35l
29,"Sugar (feat. Francesco Yates)","Robin Schulz",1148,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
30,"Thinking Out Loud","Ed Sheeran",1142,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
31,"See You Again (feat. Charlie Puth)","Wiz Khalifa",1134,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
32,"Hula Hoop",OMI,1124,https://open.spotify.com/track/0wsXdby1T3PWLauIkGUZzg
33,"Gyal You a Party Animal","Charly Black",1111,https://open.spotify.com/track/2tVuoWRu7DmMXAuqtZ4UCp
34,Sugar,"Maroon 5",1095,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I
35,"Want to Want Me","Jason Derulo",1079,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
36,"Same Old Love","Selena Gomez",1023,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly
