Position,"Track Name",Artist,Streams,URL
1,"What Do You Mean?","Justin Bieber",1625,https://open.spotify.com/track/1ds2QsfhAAfRiaFMGDzrdb
2,"Sugar (feat. Francesco Yates)","Robin Schulz",1595,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
3,"How Deep Is Your Love","Calvin Harris",1581,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
4,"On My Mind","Ellie Goulding",1572,https://open.spotify.com/track/0kN5Ohxu97lwdDmP5n7FZE
5,"Locked Away","R. City",1399,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
6,"Can't Feel My Face","The Weeknd",1395,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
7,"Lean On (feat. MØ & DJ Snake)","Major Lazer",1378,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
8,"Good For You","Selena Gomez",1332,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
9,"The Hills","The Weeknd",1223,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
10,"Reality - Radio Edit","Lost Frequencies",1193,https://open.spotify.com/track/5kZRoc6Gz7u5eu4a0YM2LS
11,"Ain't Nobody (Loves Me Better)","Felix Jaehn",1122,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB
12,"Drag Me Down","One Direction",1076,https://open.spotify.com/track/70OTIpw8x8UXUsuCHW9i1i
13,Stitches,"Shawn Mendes",1069,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
14,"Same Old Love","Selena Gomez",1025,https://open.spotify.com/track/1BZG99C7Co1r6QUC3zaS59
15,"Love Myself","Hailee Steinfeld",1016,https://open.spotify.com/track/0xCmwofyCiXdhoBsMSNj2w
