Position,"Track Name",Artist,Streams,URL
1,"One Dance",Drake,1815,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
2,"This Is What You Came For","Calvin Harris",1442,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
3,Panda,Desiigner,1263,https://open.spotify.com/track/275a9yzwGB6ncAW4SxY7q3
4,"Don't Let Me Down","The Chainsmokers",1260,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK
5,"This One's For You (feat. Zara Larsson) - Official Song UEFA EURO 2016","David Guetta",1190,https://open.spotify.com/track/46NBoIAHrmR7qcUGCIFEjR
6,"Cheap Thrills",Sia,1186,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
7,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",1136,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
8,"No Money",Galantis,1058,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd
9,"Work from Home","Fifth Harmony",1046,https://open.spotify.com/track/4tCtwWceOPWzenK2HAIJSb
10,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",1034,https://open.spotify.com/track/1MtUq6Wp1eQ8PC6BbPCj8P
11,Sex,"Cheat Codes",1021,https://open.spotify.com/track/5ZEM9j0jrFr5RdHEbl2MYV
