Position,"Track Name",Artist,Streams,URL
1,Sorry,"Justin Bieber",3880860,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
2,"Love Yourself","Justin Bieber",3645707,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
3,Hello,Adele,2897317,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
4,"What Do You Mean?","Justin Bieber",2711196,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
5,"Hotline Bling",Drake,2101405,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
6,"All I Want for Christmas Is You","Mariah Carey",2081137,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
7,Stitches,"Shawn Mendes",1900048,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
8,"Lean On (feat. MØ & DJ Snake)","Major Lazer",1609833,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
9,"Can't Feel My Face","The Weeknd",1558222,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
10,"Adventure Of A Lifetime",Coldplay,1442965,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
11,"The Hills","The Weeknd",1413165,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
12,"Sugar (feat. Francesco Yates)","Robin Schulz",1402253,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
13,"Where Are Ü Now (with Justin Bieber)","Jack Ü",1392689,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
14,"It's Beginning To Look A Lot Like Christmas","Michael Bublé",1357627,https://open.spotify.com/track/5a1iz510sv2W9Dt1MvFd5R
15,"Last Christmas",Wham!,1299212,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
16,Stay,Kygo,1295358,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK
17,"On My Mind","Ellie Goulding",1280452,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
18,"How Deep Is Your Love","Calvin Harris",1239694,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
19,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",1224644,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk
20,Focus,"Ariana Grande",1206794,https://open.spotify.com/track/3IyeQMpMEqNcEvFQGJ2eps
21,"Same Old Love","Selena Gomez",1165680,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly
22,"Locked Away","R. City",1137810,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
23,"Lay It All On Me (feat. Ed Sheeran)",Rudimental,1126866,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk
24,"I'll Show You","Justin Bieber",1101636,https://open.spotify.com/track/747eWJy8c3u09N30NSqSTp
25,Perfect,"One Direction",1063020,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
26,Roses,"The Chainsmokers",1005924,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
27,Here,"Alessia Cara",1002747,https://open.spotify.com/track/1wYZZtamWTQAoj8B812uKQ
28,Photograph,"Ed Sheeran",952428,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
29,"Me, Myself & I",G-Eazy,939952,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
30,Jumpman,Drake,933728,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ
31,"Lush Life","Zara Larsson",927155,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
32,"Drag Me Down","One Direction",924825,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G
33,"Santa Tell Me","Ariana Grande",915412,https://open.spotify.com/track/1ADjWm8QNhgNV8yCNNgQ1T
34,"Good For You","Selena Gomez",885809,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
35,Faded,"Alan Walker",884242,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt
36,"Trap Queen","Fetty Wap",883025,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
37,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,864103,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy
38,"Never Forget You","Zara Larsson",841403,https://open.spotify.com/track/6WLS56xiRrXjSm9RSdL3zD
39,"Thinking Out Loud","Ed Sheeran",836052,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
40,"7 Years","Lukas Graham",830309,https://open.spotify.com/track/4dbV37qzkwZOnkGVpsR0Q7
41,"I Know What You Did Last Summer","Shawn Mendes",809521,https://open.spotify.com/track/7crplFzt7spG80NCbpmuCp
42,"679 (feat. Remy Boyz)","Fetty Wap",777565,https://open.spotify.com/track/5NQbUaeTEOGdD6hHcre0dZ
43,"The Feeling","Justin Bieber",771567,https://open.spotify.com/track/7vldwy3gdhmPRKWSCi8H61
44,"Ain't Nobody (Loves Me Better)","Felix Jaehn",770830,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB
45,"White Iverson","Post Malone",749544,https://open.spotify.com/track/2N0NifjyXAdMOB4KBGvBJ6
46,"Driving Home For Christmas","Chris Rea",747283,https://open.spotify.com/track/4yaUDc6tXhncU0Nr3CT8D3
47,"Want to Want Me","Jason Derulo",739585,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
48,"Hands To Myself","Selena Gomez",732215,https://open.spotify.com/track/1LoriJC05IrHIDwj3q0KC1
49,Mistletoe,"Justin Bieber",729735,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS
50,"Like I'm Gonna Lose You","Meghan Trainor",726532,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
51,"Love Myself","Hailee Steinfeld",711710,https://open.spotify.com/track/52izjvF7wwveRG1rDJsGWe
52,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",709536,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
53,Company,"Justin Bieber",692819,https://open.spotify.com/track/09mhA1SJjMHniZPF4Hcihn
54,"Fairytale Of New York (feat. Kirsty MacColl)","The Pogues",680984,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
55,"Christmas Lights",Coldplay,680313,https://open.spotify.com/track/4fzyvSu73BhGvi96p2zwjL
56,"Stressed Out","Twenty One Pilots",665471,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
57,"See You Again (feat. Charlie Puth)","Wiz Khalifa",651647,https://open.spotify.com/track/7wqSzGeodspE3V6RBD5W8L
58,"Do They Know It's Christmas? - 1984 Version","Band Aid",651257,https://open.spotify.com/track/39nFRFg7LXX4v4CrYYP6j1
59,"Uptown Funk","Mark Ronson",649908,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
60,"In The Night","The Weeknd",639710,https://open.spotify.com/track/7fPHfBCyKE3aVCBjE4DAvl
61,"Stole the Show",Kygo,637687,https://open.spotify.com/track/4iZPNYqzI2L0uwuUKun7Aa
62,"It's the Most Wonderful Time of the Year","Andy Williams",633870,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN
63,"El Perdón","Nicky Jam",612526,https://open.spotify.com/track/4Ld3RS6KBXGsvtfmnjxlVl
64,"Waiting For Love",Avicii,610853,https://open.spotify.com/track/6nsLzJfvp5OLd4mgqUJkpq
65,Sugar,"Maroon 5",610483,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I
