Position,"Track Name",Artist,Streams,URL
1,"Hasta el Amanecer","Nicky Jam",9964,https://open.spotify.com/track/4wFHfY9IILHLNwakPuFogD
2,"Borro Cassette",Maluma,7989,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN
3,"Por Fin Te Encontré","Cali Y El Dandee",7804,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM
4,Sorry,"Justin Bieber",7166,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
5,"Love Yourself","Justin Bieber",6828,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
6,"Te Busco",Cosculluela,6174,https://open.spotify.com/track/2M2WWJE863upPYUrzCRjN6
7,Picky,"Joey Montana",5664,https://open.spotify.com/track/0ZogPPD0uFaPXVhlZJOtSK
8,Hello,Adele,5397,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
9,"What Do You Mean?","Justin Bieber",5301,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
10,"Lean On (feat. MØ & DJ Snake)","Major Lazer",5275,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
11,"Sorry - Latino Remix","Justin Bieber",5020,https://open.spotify.com/track/0XXLwO7YHHTAK3OJkWQ37b
12,"La Gozadera","Gente De Zona",4902,https://open.spotify.com/track/3ip2477VESffCtFkPFT0ov
13,PILLOWTALK,ZAYN,4757,https://open.spotify.com/track/0IKK48xF4eEdfofyaeKWWO
14,"Adventure Of A Lifetime",Coldplay,4752,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
15,Stitches,"Shawn Mendes",4641,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q
16,"Can't Feel My Face","The Weeknd",4552,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
17,"Hotline Bling",Drake,4406,https://open.spotify.com/track/1UfBAJfmofTffrae5ls6DA
18,Ginza,"J Balvin",4301,https://open.spotify.com/track/7a6GeFdPlbQtd7BwVlZ52k
19,"Sugar (feat. Francesco Yates)","Robin Schulz",4241,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
20,"Me Voy Enamorando - Remix","Chino & Nacho",4171,https://open.spotify.com/track/0nfBKG11Wv2bK8cPjMU5VB
