Position,"Track Name",Artist,Streams,URL
1,PILLOWTALK,ZAYN,36324,https://open.spotify.com/track/0IKK48xF4eEdfofyaeKWWO
2,"Love Yourself","Justin Bieber",34566,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
3,"All My Friends",Snakehips,33274,https://open.spotify.com/track/6TaqooOXAEcijL6G1AWS2K
4,"Fast Car - Radio Edit","Jonas Blue",31358,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
5,Sorry,"Justin Bieber",31009,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
6,"Never Be Like You",Flume,25875,https://open.spotify.com/track/3aOOdPuYGCRzrFEiTXABEd
7,Roses,"The Chainsmokers",24861,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
8,"Hands To Myself","Selena Gomez",24696,https://open.spotify.com/track/3CJvmtWw2bJsudbAC5uCQk
9,"Me, Myself & I",G-Eazy,23252,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
10,"Lush Life","Zara Larsson",22867,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
11,"What Do You Mean?","Justin Bieber",22201,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
12,"7 Years","Lukas Graham",22099,https://open.spotify.com/track/4dbV37qzkwZOnkGVpsR0Q7
13,"Never Forget You","Zara Larsson",20737,https://open.spotify.com/track/6WLS56xiRrXjSm9RSdL3zD
14,Middle,"DJ Snake",20598,https://open.spotify.com/track/2Fn3coxd0xAZ09JtrgcgHa
15,"Sugar (feat. Francesco Yates)","Robin Schulz",19494,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
16,Hello,Adele,18929,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
17,Stitches,"Shawn Mendes",18606,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q
18,"Stressed Out","Twenty One Pilots",18148,https://open.spotify.com/track/3CRDbSIZ4r5MsZ0YwxuEkn
19,"Lay It All On Me (feat. Ed Sheeran)",Rudimental,18062,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk
20,"Cake By The Ocean",DNCE,17384,https://open.spotify.com/track/42ftjU4cTN5UTRksyqBKZJ
21,"Ocean Drive","Duke Dumont",17064,https://open.spotify.com/track/0k93MXOj0kSXo84SvSDeUz
22,"My House","Flo Rida",16970,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1
23,YOUTH,"Troye Sivan",16537,https://open.spotify.com/track/1cOyWWUr3oXJIxY0AjJEx9
