Position,"Track Name",Artist,Streams,URL
1,"One Dance",Drake,1740,https://open.spotify.com/track/0JoaFxLgrqbWutREzcZBzS
2,"Cheap Thrills",Sia,1415,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
3,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",1327,https://open.spotify.com/track/7vfWgVGiLgnGbInU5lvSQg
4,"Don't Let Me Down","The Chainsmokers",1272,https://open.spotify.com/track/1i1fxkWeaMmKEB4T7zqbzK
5,"Work from Home","Joshua Coleman",1162,https://open.spotify.com/track/0SJPThTy7ynySPF4euczx7
6,Faded,"Alan Walker",1102,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt
7,Work,Rihanna,1034,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
8,"Dangerous Woman","Ariana Grande",1031,https://open.spotify.com/track/6T506SFlFUVVNvnmCiVZR0
9,"Needed Me",Rihanna,1027,https://open.spotify.com/track/1Tt4sE4pXi57mTD1GCzsqm
10,"Me, Myself & I",G-Eazy,1018,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
11,"Fast Car - Radio Edit","Jonas Blue",1009,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
