Position,"Track Name",Artist,Streams,URL
1,Work,Rihanna,1678,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
2,"Cheap Thrills",Sia,1647,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
3,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",1343,https://open.spotify.com/track/7vfWgVGiLgnGbInU5lvSQg
4,"Work from Home","Joshua Coleman",1296,https://open.spotify.com/track/0SJPThTy7ynySPF4euczx7
5,Faded,"Alan Walker",1251,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt
6,"Dangerous Woman","Ariana Grande",1216,https://open.spotify.com/track/6T506SFlFUVVNvnmCiVZR0
7,Bonbon,"Era Istrefi",1201,https://open.spotify.com/track/3Uz8ZcQdlOF2qE6q1rcVpw
8,PILLOWTALK,ZAYN,1154,https://open.spotify.com/track/0IKK48xF4eEdfofyaeKWWO
9,"Me, Myself & I",G-Eazy,1141,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC
10,"Fast Car - Radio Edit","Jonas Blue",1125,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
11,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",1020,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk
