Position,"Track Name",Artist,Streams,URL
1,"One Dance",Drake,73198,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
2,"Andas En Mi Cabeza","Chino & Nacho",65517,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF
3,"DUELE EL CORAZON","Enrique Iglesias",63430,https://open.spotify.com/track/6YZdkObH88npeKrrkb8Ggf
4,"I Took A Pill In Ibiza - Seeb Remix","Mike Posner",49179,https://open.spotify.com/track/1MtUq6Wp1eQ8PC6BbPCj8P
5,"This Is What You Came For","Calvin Harris",46273,https://open.spotify.com/track/0azC730Exh71aQlOt9Zj3y
6,"Shaky Shaky","Daddy Yankee",44785,https://open.spotify.com/track/58IL315gMSTD37DOZPJ2hf
7,Dueles,"Jesse & Joy",43477,https://open.spotify.com/track/1iRvhKiXRElIH2Uf4gd95P
8,"Desde Esa Noche",Thalía,43387,https://open.spotify.com/track/1pWYnQIlqxTh5bxuPmTG4E
9,"Cheap Thrills",Sia,43033,https://open.spotify.com/track/27SdWb2rFzO6GWiYDBTD9j
10,"La Bicicleta","Carlos Vives",42510,https://open.spotify.com/track/43it4kot08akLzFIEMhXNN
11,Bobo,"J Balvin",40657,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6
12,"Mayor Que Yo 3","Luny Tunes",39062,https://open.spotify.com/track/00AoRZ8103mVeOVfpTfGuR
13,"Hasta el Amanecer","Nicky Jam",38939,https://open.spotify.com/track/4wFHfY9IILHLNwakPuFogD
14,Work,Rihanna,37652,https://open.spotify.com/track/14WWzenpaEgQZlqPq2nk4v
15,"Borro Cassette",Maluma,37550,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN
16,Encantadora,Yandel,36339,https://open.spotify.com/track/7LABrQFfRYcZUqUwng0Heb
17,"El Perdedor",Maluma,36009,https://open.spotify.com/track/1iEwyiSLAunPR6uouANE0O
18,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")","Justin Timberlake",34953,https://open.spotify.com/track/6JV2JOEocMgcZxYSZelKcc
19,Embriágame,"Zion & Lennox",34900,https://open.spotify.com/track/6VOOxQlOwtzGWwHKrnExiI
20,"Gyal You A Party Animal","Charly Black",33421,https://open.spotify.com/track/1mSzZKMIPZIkn3jFV7v62b
21,Sex,"Cheat Codes",33309,https://open.spotify.com/track/5ZEM9j0jrFr5RdHEbl2MYV
