Position,"Track Name",Artist,Streams,URL
1,"Hasta el Amanecer","Nicky Jam",45137,https://open.spotify.com/track/4wFHfY9IILHLNwakPuFogD
2,Sorry,"Justin Bieber",44498,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
3,"Sorry - Latino Remix","Justin Bieber",38508,https://open.spotify.com/track/0XXLwO7YHHTAK3OJkWQ37b
4,Picky,"Joey Montana",36153,https://open.spotify.com/track/0ZogPPD0uFaPXVhlZJOtSK
5,"Mayor Que Yo 3","Luny Tunes",35608,https://open.spotify.com/track/00AoRZ8103mVeOVfpTfGuR
6,"Borro Cassette",Maluma,34503,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN
7,"What Do You Mean?","Justin Bieber",32371,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
8,"La Gozadera","Gente De Zona",32079,https://open.spotify.com/track/3ip2477VESffCtFkPFT0ov
9,"Lean On (feat. MØ & DJ Snake)","Major Lazer",31835,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
10,"Te Busco",Cosculluela,31552,https://open.spotify.com/track/2M2WWJE863upPYUrzCRjN6
11,Vaivén,"Daddy Yankee",31139,https://open.spotify.com/track/0OnqFl8tNKgkIl489RdfuK
12,"Gyal You a Party Animal","Charly Black",29361,https://open.spotify.com/track/2tVuoWRu7DmMXAuqtZ4UCp
13,"El Perdón","Nicky Jam",27549,https://open.spotify.com/track/4Ld3RS6KBXGsvtfmnjxlVl
14,Sunset,Farruko,27384,https://open.spotify.com/track/2yDaWqECegHdiFOuez5gdO
15,Ginza,"J Balvin",26446,https://open.spotify.com/track/7a6GeFdPlbQtd7BwVlZ52k
16,"Can't Feel My Face","The Weeknd",26059,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
17,"Ginza - Remix","J Balvin",24764,https://open.spotify.com/track/7AEPYcUqdNd2rVpIyQF3KG
18,"Hotline Bling",Drake,24574,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
19,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",24490,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk
20,Hello,Adele,23831,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
21,Encantadora,Yandel,23617,https://open.spotify.com/track/7LABrQFfRYcZUqUwng0Heb
22,"Sígueme Y Te Sigo","Daddy Yankee",23521,https://open.spotify.com/track/1ClQpnPU9M6mQpXGvhGPvQ
23,"Love Yourself","Justin Bieber",23154,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
24,"Por Fin Te Encontré","Cali Y El Dandee",22984,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM
25,"Me Voy Enamorando - Remix","Chino & Nacho",22211,https://open.spotify.com/track/0nfBKG11Wv2bK8cPjMU5VB
26,"Adventure Of A Lifetime",Coldplay,21965,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M
27,"Where Are Ü Now (with Justin Bieber)","Jack Ü",21134,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
28,Sugar,"Maroon 5",20331,https://open.spotify.com/track/5eWgDlp3k6Tb5RD8690s6I
29,"La Mordidita","Ricky Martin",19787,https://open.spotify.com/track/00i0O74dXdaKKdCrqHnfXm
30,"Imaginándote (feat. Daddy Yankee)",Reykon,19782,https://open.spotify.com/track/3AQ1zVx39FvB4yH0bjGgPm
31,"How Deep Is Your Love","Calvin Harris",19770,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
32,"Nota de Amor",Wisin,19534,https://open.spotify.com/track/4YW2Fr25fHwUt6qgvM1iE1
33,"Como Yo Le Doy - Spanglish Version",Pitbull,18802,https://open.spotify.com/track/2MRv991PzjY2ecCluXoRq9
34,Stitches,"Shawn Mendes",18653,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q
35,PILLOWTALK,ZAYN,17947,https://open.spotify.com/track/0IKK48xF4eEdfofyaeKWWO
36,"Cheerleader - Felix Jaehn Remix",OMI,17711,https://open.spotify.com/track/1mnPNAxWN8MvWYsjHWpnnc
37,"Sugar (feat. Francesco Yates)","Robin Schulz",17375,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
38,Blame,"Calvin Harris",16748,https://open.spotify.com/track/07nH4ifBxUB4lZcsf44Brn
39,Stay,Kygo,16189,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK
40,"Thinking Out Loud","Ed Sheeran",16086,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
41,"Hands To Myself","Selena Gomez",15863,https://open.spotify.com/track/3CJvmtWw2bJsudbAC5uCQk
42,"Waiting For Love",Avicii,15794,https://open.spotify.com/track/6nsLzJfvp5OLd4mgqUJkpq
43,"Runaway (U & I)",Galantis,15514,https://open.spotify.com/track/46lFttIf5hnUZMGvjK0Wxo
44,"Lejos De Aquí",Farruko,15115,https://open.spotify.com/track/2QBlGKAp4PquIGtA6iNAuJ
45,"Locked Away","R. City",15057,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
46,"Lush Life","Zara Larsson",14800,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
47,"On My Mind","Ellie Goulding",14540,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
48,"Uptown Funk","Mark Ronson",14219,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
49,"Bang My Head (feat. Sia & Fetty Wap)","David Guetta",14202,https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy
50,"Want to Want Me","Jason Derulo",14107,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
51,"Ay Vamos","J Balvin",13375,https://open.spotify.com/track/6Ges5C2IE738iJh4HyQizQ
52,"Pierdo la Cabeza - Official Remix","Zion & Lennox",12848,https://open.spotify.com/track/7tA7IQiLWAqTXahUQ9RvfN
53,Photograph,"Ed Sheeran",12409,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
54,"Dancing Kizomba - Spanish Version","Alx Veliz",12382,https://open.spotify.com/track/187ObOR6fkb6IqRWkKuy0a
55,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,11692,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy
56,"No Sales de Mi Mente",Yandel,11137,https://open.spotify.com/track/2suE76uvhA05ks3YbvwRGT
57,"Corazón Acelerao",Wisin,10810,https://open.spotify.com/track/5aXJvQ4visjPE6tTcyrf6I
58,"Buscándote - Radio Edit","Mike Bahia",10750,https://open.spotify.com/track/06Y4G78xvsbwnwAbsLC01K
59,"Me Ignoras",Alkilados,10482,https://open.spotify.com/track/4AVZCNaah9O1jS55FepvUx
60,"Five More Hours - Deorro x Chris Brown",Deorro,10410,https://open.spotify.com/track/6YwLgicpvVuMt1eE2OldwQ
61,"Locuras contigo",Rombai,10342,https://open.spotify.com/track/5jMvnSyOgGY8JpvHqeyVOg
62,"Travesuras - Remix","Nicky Jam",10311,https://open.spotify.com/track/7LWNXhCVm6GWy2QGpogknU
63,"Baddest Girl in Town",Pitbull,10177,https://open.spotify.com/track/3NW0zAs5TXnfoyWuTPdyjP
64,"Más De La Mitad","Camila Gallardo",9973,https://open.spotify.com/track/0fvke3Xize2XpVUDoZbtyW
65,Traidora,"Gente De Zona",9868,https://open.spotify.com/track/3k9bjeWZUd1FkP6qmyhRqQ
66,"Fanática Sensual","Plan B",9816,https://open.spotify.com/track/1BygxKyZjq2xjQiFMkSFGp
67,Carnaval,Maluma,9815,https://open.spotify.com/track/1nO4EGuBjR75IGbFYzqPxO
68,"Noche loca",Marama,9633,https://open.spotify.com/track/6YcLnrn7dZmbxiOge1KK28
69,"Una Cita",Alkilados,9613,https://open.spotify.com/track/5yiG4odwEfH4x6kORHoC7j
70,"Una Cita (Remix)","Alkilados feat. Nicky Jam, J. Alvarez, El Roockie",9540,https://open.spotify.com/track/1JkJwlJv6TrI41X9FflSlw
71,"Lean On (feat. MØ & DJ Snake) - J Balvin & Farruko Remix","Major Lazer",9394,https://open.spotify.com/track/3JUxbx6Qw8RP832TgPDL0t
72,"Moviendo Caderas",Yandel,9321,https://open.spotify.com/track/0bdL8X3MrX51dRz231BFtv
73,"Bailando - Spanish Version","Enrique Iglesias",8866,https://open.spotify.com/track/32lm3769IRfcnrQV11LO4E
74,"Fast Car - Radio Edit","Jonas Blue",8861,https://open.spotify.com/track/6OZh916QF8XNunWaP97WEZ
75,"The Hills","The Weeknd",8763,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
76,"Una en un Millón","Alexis & Fido",8761,https://open.spotify.com/track/4SrcC7RYF496LSwl0XKdi1
77,"El Error",Reykon,8696,https://open.spotify.com/track/0GicYo0VzbYTvOlEv7JJ7N
78,"Si No Te Quiere",Ozuna,8662,https://open.spotify.com/track/2ZdxaDa54hdjP1gFmuAvec
79,"Lay It All On Me (feat. Ed Sheeran)",Rudimental,8588,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk
80,Animals,"Maroon 5",8579,https://open.spotify.com/track/7uolkTLavH97itenLjNmx9
81,"Tumba La Casa (Remix) [feat. Daddy Yankee, Nicky Jam, Farruko, Arcangel, De La Ghetto, Zion & Ñengo Flow]",Alexio,8559,https://open.spotify.com/track/6n5hSi8Mdyee0XvsmIffeV
82,Chandelier,Sia,8529,https://open.spotify.com/track/4VrWlk8IQxevMvERoX08iC
83,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",8354,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
84,"Propuesta Indecente","Romeo Santos",8312,https://open.spotify.com/track/5PycBIeabfvX3n9ILG7Vrv
85,Travesuras,"Nicky Jam",8288,https://open.spotify.com/track/1PtL0YQRtq3qxDGUSwZPJ5
86,Focus,"Ariana Grande",8191,https://open.spotify.com/track/3IyeQMpMEqNcEvFQGJ2eps
87,"Perdido En Tus Ojos","Don Omar",8165,https://open.spotify.com/track/5ntbENj4mD1JanFRqWztSr
88,"Cake By The Ocean",DNCE,8014,https://open.spotify.com/track/42ftjU4cTN5UTRksyqBKZJ
89,Curiosidad,Rombai,7979,https://open.spotify.com/track/4PCVVIrUDldF5r7RXtOB5W
90,"Time of Our Lives",Pitbull,7930,https://open.spotify.com/track/2bJvI42r8EF3wxjOuDav4r
91,Maps,"Maroon 5",7911,https://open.spotify.com/track/71ywEs45ClmTNRiaJ7YEsr
